artist,song,tag,content,tag_2,prompt_baseline_gemma,sentence,generated_content,id
Anne-Marie,Bad Girlfriend,[Post-Chorus],"I'm a, I'm a, I'm a
I'm a bad bad girl
I'm a, I'm a
I'm a bad bad girl, girlfriend (haha)
I'm a, I'm a, I'm a
I'm a bad bad girl
I'm a, I'm a
I'm a bad bad girl, girlfriend, yeah",[Post-Chorus],"Write the [Post-Chorus] of a song titled ""Bad Girlfriend"" in the style of ""Anne-Marie"". Generate only 4 sentences.","Write the [Post-Chorus] of a song titled ""Bad Girlfriend"" in the style of ""Anne-Marie"". Generate only 4 sentences.","The whispers in my head keep ringing,
Like a chorus chanting, ""Run, don't stay.""
Remember the promises we made on that summer night?
Time to face the truth, it's time to take flight.",47
Anne-Marie,Bad Girlfriend,[Verse 2],"You make me dinner then, I order take-away
You wanna meet my friends, I say another day
You trust me with your keys and I fuck up your car
You're gonna stay with me, I break your heart",[Verse],"Write the [Verse] of a song titled ""Bad Girlfriend"" in the style of ""Anne-Marie"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Bad Girlfriend"" in the style of ""Anne-Marie"". Generate only 4 sentences.","Shadows linger, secrets hide,
When did we get so bad at being inside?
Words unspoken, feelings untold,
In this mess we've grown too bold.",48
Anne-Marie,Bad Girlfriend,[Pre-Chorus 2],"'Cause I'm one in a million, more like in a billion
I don't think it's cheating if I'm kissing other women
I do some shit you can't forgive
And you better get used to it",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Bad Girlfriend"" in the style of ""Anne-Marie"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Bad Girlfriend"" in the style of ""Anne-Marie"". Generate only 4 sentences.","Shadows linger, thoughts won't unwind
Your whispers echo, leaving scars behind
Never met a soul who understood my soul
But with you by my side, I feel whole.",49
Anne-Marie,Bad Girlfriend,[Chorus],"I'm a bad girlfriend, I'm a bad girlfriend
You tell me your birthday, I forgot again
I'm a bad girlfriend, I'm a bad girlfriend
I can see you calling, I'm not answering
I'm laughing but I don't think that you're funny
I'm staying 'cause you give me all your money
I'm a bad girlfriend
I'm a bad girlfriend (friend), huh, yeah, woo",[Chorus],"Write the [Chorus] of a song titled ""Bad Girlfriend"" in the style of ""Anne-Marie"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Bad Girlfriend"" in the style of ""Anne-Marie"". Generate only 4 sentences.","(Chorus)
Bad decisions, tangled lies
Said ""forever"" with a tear in her eyes
Now the walls are closing in
Guess we're never gonna win
Oh, this ain't the love we dreamed of, oh no",50
Anne-Marie,Bad Girlfriend,[Post-Chorus],"I'm a, I'm a, I'm a
I'm a bad bad girl
I'm a, I'm a
I'm a bad bad girl, girlfriend (but you already knew)
I'm a, I'm a, I'm a
I'm a bad bad girl
I'm a, I'm a
I'm a bad bad girl, girlfriend",[Post-Chorus],"Write the [Post-Chorus] of a song titled ""Bad Girlfriend"" in the style of ""Anne-Marie"". Generate only 4 sentences.","Write the [Post-Chorus] of a song titled ""Bad Girlfriend"" in the style of ""Anne-Marie"". Generate only 4 sentences.","On the day we fell in love,
Ooh, ooh, on the day we fell in love.
Now he got that itch, yeah, karma is a bitch, yeah.
Same way that they come, that's the way they go.",51
Anne-Marie,Bad Girlfriend,[Bridge],"You should be with someone who's
Always gonna wake up with you
Always gonna tell you the truth
And not lie to you like I do
You should be with someone else
Someone who is not myself
You know I'm not good for your health
And everyone else can tell
I'm a bad girlfriend, yeah",[Bridge],"Write the [Bridge] of a song titled ""Bad Girlfriend"" in the style of ""Anne-Marie"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""Bad Girlfriend"" in the style of ""Anne-Marie"". Generate only 4 sentences.","The facade is cracking, secrets I can't keep inside
Your words are whispers, but your actions scream and hide
We're lost in a web of promises, tangled in disguise
Time to face the truth, before it's too late, goodbye.",52
Anne-Marie,Bad Girlfriend,[Outro],"I'm a, I'm a, I'm a
I'm a bad bad girl (haha, y'all)
I'm a, I'm a
I'm a bad bad girl, girlfriend (but you already knew that)
I'm a, I'm a, I'm a
I'm a bad bad girl (that I'm bad)
I'm a, I'm a
I'm a bad bad girl, girlfriend, yeah (I'm bad, bad, bad)
I'm a, I'm a, I'm a
I'm a bad bad girl (yeah)
I'm a, I'm a
I'm a bad bad girl, girlfriend (but you already knew that)
I'm a, I'm a, I'm a
I'm a bad bad girl (I'm a bad, I'm a bad, bad, bad)
I'm a, I'm a
I'm a bad bad girl, girlfriend, yeah",[Outro],"Write the [Outro] of a song titled ""Bad Girlfriend"" in the style of ""Anne-Marie"". Generate only 4 sentences.","Write the [Outro] of a song titled ""Bad Girlfriend"" in the style of ""Anne-Marie"". Generate only 4 sentences.","So let's close this chapter, tears on my cheeks,
The love we had, now just a fleeting peak.
I'll rise above the drama, stronger than before,
Ready for a love that's true, forevermore.",53
Ariana Grande,​God is a woman,[Chorus],"You, you love it how I move you
You love it how I touch you, my one
When all is said and done
You'll believe God is a woman
And I, I feel it after midnight
A feelin' that you can't fight, my one
It lingers when we're done
You'll believe God is a woman",[Chorus],"Write the [Chorus] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","Can you stay up all night? (All night)
Fuck me 'til the daylight (Daylight)
Thirty-four, thirty-five (Ah; thirty-five)
Can you stay up all night? (Can you stay?)",54
Ariana Grande,​God is a woman,[Verse 1],"I don't wanna waste no time, yeah
You ain't got a one-track mind, yeah
Have it any way you like, yeah
And I can tell that you know I know how I want it
Ain't nobody else can relate
Boy, I like that you ain't afraid
Baby, lay me down and let's pray
I'm tellin' you the way I like it, how I want it",[Verse],"Write the [Verse] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","Write the [Verse] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","You might think I'm crazy, the way I've been cravin'
If I put it quite plainly, just gimme them babies
So what you doin' tonight?
Better say, ""Doin' you right"" (Yeah)",55
Ariana Grande,​God is a woman,[Pre-Chorus],"(Yeah) And I can be all the things you told me not to be
(Yeah) When you try to come for me, I keep on flourishing
(Yeah) And he see the universe when I'm the company
It's all in me
You might also like",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","Mirror, mirror on the wall,
Who's the goddess of them all?
She's got love in her soul so deep,
Patience like a river, running and sweeping.",56
Ariana Grande,​God is a woman,[Chorus],"You, you love it how I move you
You love it how I touch you, my one
When all is said and done
You'll believe God is a woman
And I, I feel it after midnight
A feelin' that you can't fight, my one
It lingers when we're done
You'll believe God is a woman",[Chorus],"Write the [Chorus] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","Can you stay up all night?
Fuck me 'til the daylight (Daylight)
Thirty-four, thirty-five (Ah; thirty-five)
Can you stay up all night? (Can you stay?)",57
Ariana Grande,​God is a woman,[Verse 2],"(Yeah)
I tell you all the things you should know
So baby, take my hands, save your soul
We can make it last, take it slow, hmm
And I can tell that you know I know how I want it, yeah
But you're different from the rest
And boy, if you confess, you might get blessed
See if you deserve what comes next
I'm tellin' you the way I like it, how I want it",[Verse],"Write the [Verse] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","Write the [Verse] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","You might think I'm crazy, the way I've been cravin'
If I put it quite plainly, just gimme them babies
So what you doin' tonight?
Better say, ""Doin' you right"" (Yeah)",58
Ariana Grande,​God is a woman,[Pre-Chorus],"(Yeah) And I can be all the things you told me not to be
(Yeah) When you try to come for me, I keep on flourishing
(Yeah) And he see the universe when I'm the company
It's all in me",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","Look what I've learned, love's a weapon in disguise
Patience built like a castle, reaching for the skies
Pain's a melody that echoes in my soul
But from the ashes, I'll rise, making you whole.",59
Ariana Grande,​God is a woman,[Chorus],"You, you love it how I move you
You love it how I touch you, my one
When all is said and done
You'll believe God is a woman
And I, I feel it after midnight
A feelin' that you can't fight, my one
It lingers when we're done
You'll believe God is a woman",[Chorus],"Write the [Chorus] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","Can you stay up all night?
Fuck me 'til the daylight (Daylight)
Thirty-four, thirty-five (Ah; thirty-five)
Can you stay up all night? (Can you stay?)",60
Ariana Grande,​God is a woman,[Outro],"Yeah, yeah
(God is a woman)
Yeah, yeah
(God is a woman, yeah)
My one
(One)
When all is said and done
You'll believe God is a woman
You'll believe God
(God is a woman)
Oh, yeah
(God is a woman, yeah)
(One)
It lingers when we're done
You'll believe God is a woman",[Outro],"Write the [Outro] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","Write the [Outro] of a song titled ""​God is a woman"" in the style of ""Ariana Grande"". Generate only 4 sentences.","Uh, yo, this ain't a game, I'm takin' claim
Got the crown, call me queen, no shame
Spread love like wildfire, ain't no shame in my frame
God is a woman, call my name, call my name.",61
Ava Max,So Am I,[Chorus],"Do you ever feel like a misfit?
Everything inside you is dark and twisted
Oh, but it's okay to be different
'Cause, baby, so am I (So am I, so am I, so am I-I-I-I-I)",[Chorus],"Write the [Chorus] of a song titled ""So Am I"" in the style of ""Ava Max"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""So Am I"" in the style of ""Ava Max"". Generate only 4 sentences.","Shadows linger, whispers in the night,
Should I stay or go? The choice is tight.
You held my hand when darkness held its sway,
Now I'm on a roll, tell me yes or no today.",62
Ava Max,So Am I,[Verse 1],"Can you hear the whispers all across the room?
You feel their eyes all over you like cheap perfume
You're beautiful, but misunderstood
So why you tryna be just like the neighborhood?",[Verse],"Write the [Verse] of a song titled ""So Am I"" in the style of ""Ava Max"". Generate only 4 sentences.","Write the [Verse] of a song titled ""So Am I"" in the style of ""Ava Max"". Generate only 4 sentences.","The whispers in my head, they echo and they moan,
Should I stay or go, where does this road even lead?
You held my hand when darkness filled the zone,
But now I'm on my own, gotta find my own speed.",63
Ava Max,So Am I,[Pre-Chorus],"I can see ya, I know what you're feelin'
So let me tell you 'bout my little secret
I'm a little crazy underneath this
Underneath this",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""So Am I"" in the style of ""Ava Max"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""So Am I"" in the style of ""Ava Max"". Generate only 4 sentences.","You'll play along, let her lead you on,
You'll whisper ""No, no, no,"" then ""Yes, yes, yes,""
Her words messin' with your head, feel the tension rise,
My mind's got a mind of its own, and it makes me cry.",64
Ava Max,So Am I,[Chorus],"Do you ever feel like a misfit?
Everything inside you is dark and twisted
Oh, but it's okay to be different
'Cause, baby, so am I (So am I, so am I, so am I)
Do you ever feel like an outcast?
You don't have to fit into the format
Oh, but it's okay to be different
'Cause, baby, so am I (So am I, so am I, so am I-I-I-I-I)
You might also like",[Chorus],"Write the [Chorus] of a song titled ""So Am I"" in the style of ""Ava Max"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""So Am I"" in the style of ""Ava Max"". Generate only 4 sentences.","Shadows stretch, whispers in the night,
Tell me now, should I stay or take flight?
You held my hand when darkness held its sway,
Now I'm on a roll, tell me yes or no today.",65
