artist,song,tag,content,tag_2
AJR,100 Bad Days,[Post-Chorus],"La-da-da-da-da-da-da-da-da-da-da, da, da
La-da-da-da-da-da-da-da-da-da-da, da, da
No, I ain't scared of you
No, I ain't scared of you no more
See AJR LiveGet tickets as low as $46You might also like",[Post-Chorus]
AJR,100 Bad Days,[Verse 2],"Remember when she broke my heart
Waitin' for the waiter to return my card?
Right as I let down my guard, lucky me
We had to work a bit more hard
Only just to get a little bit less far
We could laugh about it all tomorrow, couldn't we?",[Verse ]
AJR,100 Bad Days,[Post-Chorus],"La-da-da-da-da-da-da-da-da-da-da, da, da
La-da-da-da-da-da-da-da-da-da-da, da, da
No, I ain't scared of you
No, I ain't scared of you no more",[Post-Chorus]
AJR,100 Bad Days,[Chorus],"A hundred bad days made a hundred good stories
A hundred good stories make me interesting at parties, yeah
No, I ain't scared of you
No, I ain't scared of you
A hundred bad days made a hundred good stories
A hundred good stories make me interesting at parties, yeah
No, I ain't scared of you
No, I ain't scared of you no more",[Chorus]
AJR,100 Bad Days,[Chorus],"Maybe a hundred bad days made a hundred good stories
A hundred good stories make me interesting at parties
A hundred bad days made a hundred good stories
A hundred good stories make me interesting at parties, yeah
No, I ain't scared of you
No, I ain't scared of you no more",[Chorus]
AJR,100 Bad Days,[Chorus],"Maybe a hundred bad days made a hundred good stories
A hundred good stories make me interesting at parties
A hundred bad days made a hundred good stories
A hundred good stories make me interesting at parties, yeah
No, I ain't scared of you
No, I ain't scared of you no more",[Chorus]
AJR,100 Bad Days,[Verse 1],"Remember when we all got drunk?
I ended up with two broke thumbs
Oh my God, I felt so dumb, lucky me
I wrote a song that no one knows
I played a show and no one showed
Oh my God, I felt so alone, lucky me",[Verse ]
AJR,Birthday Party,[Outro],"This hospital's got lots of crying kids
A minute ago I did not exist
It's nice to finally meet my relatives
I bet I'll never outgrow all my friends
I bet I'll see a female president
Yeah, I can tell this life'll be a cinch
And that's just how it is",[Outro]
AJR,Birthday Party,[Pre-Chorus],"Me, my, oh, what a life
So me and all my people gon' be stepping in time (Wow)
Me, my, oh, what a life
So me and all my people gon' be stepping in time",[Pre-Chorus]
AJR,Birthday Party,[Pre-Chorus],"Me, my, oh, what a life
So me and all my people gon' be stepping in time (Wow)
Me, my, oh, what a life
So me and all my people gon' be stepping in time",[Pre-Chorus]
AJR,Birthday Party,[Chorus],"So thank you
For coming to my birthday party
I am one-minute-old today
And everything is going great (Oh)
Thank you
For coming to my birthday party
I am one-minute-old today
And my minute's been going great
And I hope it stays that way
See AJR LiveGet tickets as low as $46You might also like",[Chorus]
AJR,Birthday Party,[Bridge],"In Heaven
Everything is fine
In Heaven
Everything is fine
You got your good things
And I've got

Heaven
Everything is fine
In Heaven
Everything is fine
You got your good things
I've got mine",[Bridge]
AJR,Burn the House Down,[Bridge: Jack],"(We gon’ burn the whole house down)
Should I hang my head low?
Should I bite my tongue?
Or should I march with every stranger from Twitter to get shit done?
Used to hang my head low
Now I hear it loud
Every stranger from Twitter is gonna burn this down",[Bridge]
AJR,Burn the House Down,[Verse 3: Jack],"Yeah, used to let it go
Walk into the show
Gawking at the tricks up your sleeve
Too good to be truth-
Full, I’m in a room
Full of entertainers and thieves
Used to let it go
Woah, oh no
(Woah, oh no)",[Verse]
AJR,Burn the House Down,[Chorus],"Way up way up we go
Been up and down that road
Way up way up, oh no
We gon’ burn the whole house down
Watch me stand in the line
You’re only serving lies
You’ve got something to hide
We gon’ burn the whole house down
We gon’ burn the whole house down",[Chorus]
AJR,Burn the House Down,[Verse 1: Jack],"Used to keep it cool
Used to be a fool
All about the bounce in my step
Watch it on the news
Whatcha gonna do?
I could hit refresh and forget
Used to keep it cool",[Verse]
AJR,Burn the House Down,[Chorus],"Way up way up we go
Been up and down that road
Way up way up, oh no
We gon’ burn the whole house down
Watch me stand in the line
You’re only serving lies
You’ve got something to hide
We gon’ burn the whole house down
We gon’ burn the whole house down
See AJR LiveGet tickets as low as $46You might also like",[Chorus]
AJR,Burn the House Down,[Verse 2: Jack],"Should I keep it light?
Stay out of the fight?
No one’s gonna listen to me
If I write a song
Preaching what is wrong
Will they let me sing on TV?
Should I keep it light?
Is that right?",[Verse]
AJR,Karma,[Bridge: Jack Met],"Ah, ah, ah
Ah, ah, ah
I've been so good this year
I've been so good this year",[Bridge]
AJR,Karma,[Verse 1: Jack Met],"Why are you asking me why?
My days and nights are filled with disappointment
Fine, oh, no, everything's fine
I'm not sure why I booked today's appointment",[Verse]
AJR,Karma,[Chorus: Jack Met],"I've been so good
I've been helpful and friendly
I've been so good
Why am I feeling empty?
I've been so good
I've been so good this year
I've been so good
But it's still getting harder
I've been so good
Where the hell is the karma?
I've been so good
I've been so good this year",[Chorus]
AJR,Karma,[Chorus: Jack Met],"'Cause I've been so good
I've been working my ass off
I've been so good
Still, I'm lonely and stressed out
I've been so good
I've been so good this year
And I've been so good
But it's still getting harder
I've been so good
Where the hell is the karma?
I've been so good
I've been so good this year",[Chorus]
AJR,Karma,[Outro: Jack Met],"Time, I know we're out of time
But what if sad thoughts come and I can't stop it?
Bye, I don't wanna say bye
If only I could keep you in my pocket
To give me some diagnosis of why I'm so hollow
Please give me instructions, I promise I'll follow
I tripped on my ankle and fractured my elbow
But doesn't that mean that the tour's gonna sell, though?
I try to explain the good faith that's been wasted
But after an hour, it sounds like complaining
Wait, don't go away, can I lie here forever?
You say that I'm better, why don't I feel better?
The universe works in mysterious ways
But I'm starting to think it ain't working for me
Doctor, should I be good, should I be good this year?",[Outro]
AJR,Karma,[Chorus: Jack Met],"I've been so good
I've been helpful and friendly
I've been so good
Why am I feeling empty?
I've been so good
I've been so good this year
And I've been so good
But it's still getting harder
I've been so good
Where the hell is the karma?
I've been so good
I've been so good this year
See AJR LiveGet tickets as low as $46You might also like",[Chorus]
AJR,Netflix Trip,[Chorus: Jack Met],"Who are we to wonder where we're going?
Who am I to tell me who I am?
Let's take it back and take in every moment
Who am I to tell me who I am?",[Chorus]
AJR,Netflix Trip,[Verse 2: Ryan Met],"I turned down Jameson when I was twelve
I spent that Friday night with Steve Carell
The one where Dwight became the head of sales
My eighth-grade graduation wished me well
I lost my grandpa during season six
I watched my mom, she cried and held her kids
My mind was broken up, I couldn't think
So I just hugged her the way Michael did
See AJR LiveGet tickets as low as $46You might also like",[Verse]
AJR,Netflix Trip,[Outro: Jack Met],"Who am I to tell me who I am?
Who am I to tell me who I am?",[Outro]
AJR,Netflix Trip,[Bridge: Jack Met],"Wonder where we're going
Tell me who I am
Take in every moment
Hold it close again",[Bridge]
AJR,Netflix Trip,[Chorus: Jack Met],"Who are we to wonder where we're going?
Who am I to tell me who I am?
Let's take it back and take in every moment
Who am I to tell me who I am?
Who are we to wonder where we're going?
Who am I to tell me who I am?
Let's take it back and take in every moment
Who am I to tell me who I am?
Oh, who are we to wonder where we're going?
Who am I to tell me who I am?
Let's take it back and take in every moment
Who am I to tell me who I am?",[Chorus]
AJR,Sober Up,[Verse 1: Jack Met],"Hello, hello
I'm not where I'm supposed to be
I hope that you're missin' me
'Cause it makes me feel young
Hello, hello
Last time that I saw your face
Was recess in second grade
And it made me feel young",[Verse]
AJR,Sober Up,[Chorus: Jack Met],"Won't you help me sober up?
Growin' up, it made me numb
And I want to feel somethin' again (My favorite color is you)
Won't you help me sober up?
All the big kids, they got drunk
And I want to feel somethin' again (My favorite color is you)
Won't you help me feel somethin' again? (My favorite color is you)
Can I finally feel somethin' again?
How's it go again?",[Chorus]
AJR,Sober Up,[Verse 1: Jack Met],"Hello, hello
I'm not where I'm supposed to be
I hope that you're missin' me
'Cause it makes me feel young
Hello, hello
Last time that I saw your face
Was recess in second grade
And it made me feel young",[Verse]
AJR,Sober Up,[Post-Chorus: Jack Met],"How's it go again? (Go again, go again, go again…)",[Post-Chorus]
AJR,Sober Up,[Chorus: Jack Met],"Won't you help me sober up?
Growin' up, it made me numb
And I wanna feel somethin' again
Won't you help me sober up?
All the big kids, they got drunk
And I want to feel somethin' again (Oh, oh, oh, oh)
Won't you help me feel somethin' again?
How's it go again?",[Chorus]
AJR,Sober Up,[Verse 2: Jack Met],"""Goodbye, goodbye""
I said to my best-est buds
We said that we'd keep in touch
And we did our best
All my new friends
We smile at party time
But soon we forget to smile
At anything else
See AJR LiveGet tickets as low as $46You might also like",[Verse]
AJR,Sober Up,[Bridge: Rivers Cuomo],"My favorite color is you
You're vibratin' out my frequency
My favorite color is you
You keep me young and that's how I wanna be
My favorite color is you
You're vibratin' out my frequency
My favorite color is you
You keep me young and that's how I wanna be",[Bridge]
AJR,Way Less Sad,[Verse 2],"I wake up
And I'm not so mad at Twitter now
Living sucks
But it's sucking just a little now
And I don't wanna cry no more
So I set my bar real low
See AJR LiveGet tickets as low as $46You might also like",[Verse ]
AJR,Way Less Sad,[Pre-Chorus],"I'm a-okay, I'm a-okay
You say it but you just don't mean it
You're so insane, you're so insane
Shut up and just enjoy this feeling",[Pre-Chorus]
AJR,Way Less Sad,[Post-Chorus],"But I'm way less sad
But I'm way less sad",[Post-Chorus]
AJR,Way Less Sad,[Pre-Chorus],"I'm a-okay, I'm a-okay
You say it but you just don't mean it
You're so insane, you're so insane
Shut up and just enjoy this feeling",[Pre-Chorus]
AJR,Way Less Sad,[Bridge],"Well, I can't fall asleep, and I'm losing my mind
'Cause it's half-past three and my brain's on fire
I been counting sheep, but the sheep all died
And I'm trying too hard, but I can't not try
Well, I can't fall asleep, and I'm losing my mind
'Cause it's half-past three and my brain's on fire
I been counting sheep, but the sheep all died
And I'm not dead yet, so I guess I'll be alright",[Bridge]
AJR,Way Less Sad,[Chorus],"Don't you love it? Don't you love it?
No, I ain't happy yet, but I'm way less sad
Don't you love it? Don't you lovе it?
No, I ain't happy yet (Happy yet), but I'm way less sad
I may bе wrong, I may be wrong
It's stupid but it's all I have
Don't you love it? Don't you love it?
No, I ain't happy yet, but I'm way less sad",[Chorus]
AJR,Way Less Sad,[Verse 1],"I should move
'Cause New York is getting muddy out
There's LA
But it's always kinda sunny out
And I don't wanna hurt no more
So I set my bar real low",[Verse ]
AJR,Weak,[Verse 1],"""No thank you"" is what I should've said
I should be in bed
But temptations of trouble on my tongue
Troubles yet to come",[Verse ]
AJR,Weak,[Verse 2],"No thank you
They call me after dark, I don't want no part
My habits, they hold me like a grudge
I promise I won't budge",[Verse ]
AJR,Weak,[Chorus],"But I'm weak, and what's wrong with that?
Boy, oh boy I love it when I fall for that
I'm weak, and what's wrong with that?
Boy, oh boy I love it when I fall for that
I'm weak
Ooh waaaaaaa ee ya ee ya
Ooh waaaaaaa ee ya ee ya
But I'm weak, and what's wrong with that?
Boy, oh boy I love it when I fall for that
(Boy, oh boy I love it when I fall for that)
See AJR LiveGet tickets as low as $46You might also like",[Chorus]
AJR,Weak,[Bridge],"We, we fall for that
Wake up, we fall again
We, we fall for that
Can't wait to fall again",[Bridge]
AJR,Weak,[Pre-Chorus],"One sip, bad for me
One hit, bad for me
One kiss, bad for me
But I give in so easily
And no thank you is how it should've gone
I should stay strong",[Pre-Chorus]
